prototype,feature,value,count,topk_size,topk_freq,global_freq,lift,score,selected
2,graphical_appearance_name,All over pattern,3,20,0.15,0.10709838107098381,1.400581395348837,1.400581395348837,False
2,product_group_name,Garment Upper body,10,20,0.5,0.38905574683173394,1.2851628695160986,1.2851628695160986,False
2,section_name,Womens Everyday Collection,3,20,0.15,0.12218885063365321,1.2276079136690647,1.2276079136690647,False
2,perceived_colour_master_name,White,3,20,0.15,0.12797597245623032,1.1720950200343445,1.1720950200343445,False
2,garment_group_name,Blouses,2,20,0.1,0.0860742802725075,1.1617872340425532,1.1617872340425532,False
2,department_name,Trouser,1,20,0.05,0.0446121163284741,1.1207717569786537,1.1207717569786537,False
2,garment_group_name,Jersey Basic,2,20,0.1,0.09003003442971211,1.1107404393816112,1.1107404393816112,False
2,colour_group_name,Light Beige,1,20,0.05,0.0478353234195297,1.0452526799387445,1.0452526799387445,False
2,colour_group_name,White,2,20,0.1,0.0960369203721339,1.041266209000763,1.041266209000763,False
2,graphical_appearance_name,Solid,10,20,0.5,0.5812760969892315,0.8601764335223693,0.8601764335223693,False
2,colour_group_name,Dark Blue,1,20,0.05,0.058970038824994506,0.847888198757764,0.847888198757764,False
2,graphical_appearance_name,Melange,1,20,0.05,0.0617537176763607,0.8096678529062872,0.8096678529062872,False
2,perceived_colour_master_name,Pink,1,20,0.05,0.06702805655263351,0.7459562841530054,0.7459562841530054,False
2,product_type_name,Sweater,1,20,0.05,0.0791883378507069,0.6314061054579094,0.6314061054579094,False
2,garment_group_name,"Under-, Nightwear",1,20,0.05,0.08475569555343931,0.5899308556611927,0.5899308556611927,False
2,product_type_name,Dress,1,20,0.05,0.11750054941029961,0.4255299251870325,0.4255299251870325,False
2,perceived_colour_master_name,Blue,1,20,0.05,0.11933191707567212,0.41899938612645793,0.41899938612645793,False
2,product_group_name,Garment Full body,1,20,0.05,0.1304666324811369,0.3832397529477822,0.3832397529477822,False
3,graphical_appearance_name,Mesh,2,20,0.1,0.0017581129587576003,56.87916666666667,56.87916666666667,True
3,department_name,Ladies Sport Bottoms,7,20,0.35,0.0068859424218006005,50.8281914893617,50.8281914893617,True
3,department_name,Ladies Sport Bras,11,20,0.55,0.014943960149439602,36.80416666666667,36.80416666666667,True
3,section_name,Ladies H&M Sport,18,20,0.9,0.0265182037945938,33.9389502762431,33.9389502762431,False
3,index_group_name,Sport,18,20,0.9,0.033111127389934804,27.181194690265485,27.181194690265485,False
3,colour_group_name,Green,4,20,0.2,0.009742875979781702,20.52781954887218,20.52781954887218,False
3,product_type_name,Unknown,2,20,0.1,0.006080140649036701,16.44698795180723,16.44698795180723,False
3,product_group_name,Unknown,2,20,0.1,0.006080140649036701,16.44698795180723,16.44698795180723,False
3,product_type_name,Leggings/Tights,6,20,0.3,0.018313676653725002,16.3812,16.3812,False
3,graphical_appearance_name,Melange,8,20,0.4,0.0617537176763607,6.477342823250297,6.477342823250297,False
3,colour_group_name,Dark Pink,1,20,0.05,0.007911508314409201,6.319907407407407,6.319907407407407,False
3,colour_group_name,Orange,1,20,0.05,0.008790564793788001,5.687916666666666,5.687916666666666,False
3,department_name,Expressive Lingerie,2,20,0.1,0.018313676653725002,5.4604,5.4604,False
3,garment_group_name,Jersey Fancy,18,20,0.9,0.16672771225551242,5.398022847100176,5.398022847100176,False
3,product_type_name,Vest top,3,20,0.15,0.030107684418723902,4.982116788321168,4.982116788321168,False
3,product_type_name,Top,5,20,0.25,0.050692256977510806,4.931719653179191,4.931719653179191,False
3,colour_group_name,Greenish Khaki,2,20,0.1,0.027910043220276903,3.5829396325459317,3.5829396325459317,False
3,graphical_appearance_name,Placement print,1,20,0.05,0.014650941322980001,3.4127500000000004,3.4127500000000004,False
3,product_type_name,Underwear bottom,2,20,0.1,0.031133250311332503,3.212,3.212,False
3,perceived_colour_master_name,Khaki green,2,20,0.1,0.035015749761922205,2.855857740585774,2.855857740585774,False
3,perceived_colour_master_name,Grey,4,20,0.2,0.07113032012306791,2.8117404737384137,2.8117404737384137,False
3,perceived_colour_master_name,Red,1,20,0.05,0.0232217419969233,2.1531545741324924,2.1531545741324924,False
3,colour_group_name,Black,10,20,0.5,0.28027250750860744,1.783978044955567,1.783978044955567,False
3,perceived_colour_master_name,Black,10,20,0.5,0.28173760164090544,1.7747009880395215,1.7747009880395215,False
3,product_type_name,T-shirt,2,20,0.1,0.05757819939931141,1.7367684478371501,1.7367684478371501,False
3,section_name,Womens Lingerie,2,20,0.1,0.05765145410592631,1.7345616264294792,1.7345616264294792,False
3,perceived_colour_master_name,Pink,2,20,0.1,0.06702805655263351,1.4919125683060108,1.4919125683060108,False
3,product_group_name,Underwear,2,20,0.1,0.06768734891216761,1.4773809523809522,1.4773809523809522,False
3,product_group_name,Garment Lower body,6,20,0.3,0.2052596879349498,1.4615631691648823,1.4615631691648823,False
3,colour_group_name,Light Pink,1,20,0.05,0.036773862720679805,1.3596613545816734,1.3596613545816734,False
3,product_group_name,Garment Upper body,10,20,0.5,0.38905574683173394,1.2851628695160986,1.2851628695160986,False
3,garment_group_name,"Under-, Nightwear",2,20,0.1,0.08475569555343931,1.1798617113223855,1.1798617113223855,False
3,graphical_appearance_name,Solid,9,20,0.45,0.5812760969892315,0.7741587901701323,0.7741587901701323,False
3,colour_group_name,White,1,20,0.05,0.0960369203721339,0.5206331045003815,0.5206331045003815,False
3,perceived_colour_master_name,White,1,20,0.05,0.12797597245623032,0.3906983400114482,0.3906983400114482,False
3,index_group_name,Ladieswear,2,20,0.1,0.5894806241301004,0.16964085994780664,0.16964085994780664,False
4,graphical_appearance_name,Mesh,2,20,0.1,0.0017581129587576003,56.87916666666667,56.87916666666667,True
4,department_name,Ladies Sport Bottoms,7,20,0.35,0.0068859424218006005,50.8281914893617,50.8281914893617,True
4,department_name,Ladies Sport Bras,12,20,0.6,0.014943960149439602,40.15,40.15,True
4,section_name,Ladies H&M Sport,19,20,0.95,0.0265182037945938,35.82444751381215,35.82444751381215,False
4,index_group_name,Sport,19,20,0.95,0.033111127389934804,28.6912610619469,28.6912610619469,False
4,colour_group_name,Green,5,20,0.25,0.009742875979781702,25.659774436090224,25.659774436090224,False
4,product_type_name,Unknown,2,20,0.1,0.006080140649036701,16.44698795180723,16.44698795180723,False
4,product_group_name,Unknown,2,20,0.1,0.006080140649036701,16.44698795180723,16.44698795180723,False
4,product_type_name,Leggings/Tights,6,20,0.3,0.018313676653725002,16.3812,16.3812,False
4,graphical_appearance_name,Melange,8,20,0.4,0.0617537176763607,6.477342823250297,6.477342823250297,False
4,colour_group_name,Dark Pink,1,20,0.05,0.007911508314409201,6.319907407407407,6.319907407407407,False
4,product_type_name,Top,6,20,0.3,0.050692256977510806,5.918063583815028,5.918063583815028,False
4,garment_group_name,Jersey Fancy,19,20,0.95,0.16672771225551242,5.697913005272407,5.697913005272407,False
4,colour_group_name,Orange,1,20,0.05,0.008790564793788001,5.687916666666666,5.687916666666666,False
4,product_type_name,Vest top,3,20,0.15,0.030107684418723902,4.982116788321168,4.982116788321168,False
4,colour_group_name,Greenish Khaki,2,20,0.1,0.027910043220276903,3.5829396325459317,3.5829396325459317,False
4,perceived_colour_master_name,Grey,5,20,0.25,0.07113032012306791,3.5146755921730173,3.5146755921730173,False
4,graphical_appearance_name,Placement print,1,20,0.05,0.014650941322980001,3.4127500000000004,3.4127500000000004,False
4,perceived_colour_master_name,Khaki green,2,20,0.1,0.035015749761922205,2.855857740585774,2.855857740585774,False
4,department_name,Expressive Lingerie,1,20,0.05,0.018313676653725002,2.7302,2.7302,False
4,perceived_colour_master_name,Red,1,20,0.05,0.0232217419969233,2.1531545741324924,2.1531545741324924,False
4,product_type_name,T-shirt,2,20,0.1,0.05757819939931141,1.7367684478371501,1.7367684478371501,False
4,product_type_name,Underwear bottom,1,20,0.05,0.031133250311332503,1.606,1.606,False
4,colour_group_name,Black,9,20,0.45,0.28027250750860744,1.6055802404600104,1.6055802404600104,False
4,perceived_colour_master_name,Black,9,20,0.45,0.28173760164090544,1.5972308892355693,1.5972308892355693,False
4,perceived_colour_master_name,Pink,2,20,0.1,0.06702805655263351,1.4919125683060108,1.4919125683060108,False
4,product_group_name,Garment Lower body,6,20,0.3,0.2052596879349498,1.4615631691648823,1.4615631691648823,False
4,product_group_name,Garment Upper body,11,20,0.55,0.38905574683173394,1.4136791564677087,1.4136791564677087,False
4,colour_group_name,Light Pink,1,20,0.05,0.036773862720679805,1.3596613545816734,1.3596613545816734,False
4,section_name,Womens Lingerie,1,20,0.05,0.05765145410592631,0.8672808132147396,0.8672808132147396,False
4,graphical_appearance_name,Solid,9,20,0.45,0.5812760969892315,0.7741587901701323,0.7741587901701323,False
4,product_group_name,Underwear,1,20,0.05,0.06768734891216761,0.7386904761904761,0.7386904761904761,False
4,garment_group_name,"Under-, Nightwear",1,20,0.05,0.08475569555343931,0.5899308556611927,0.5899308556611927,False
4,colour_group_name,White,1,20,0.05,0.0960369203721339,0.5206331045003815,0.5206331045003815,False
4,perceived_colour_master_name,White,1,20,0.05,0.12797597245623032,0.3906983400114482,0.3906983400114482,False
4,index_group_name,Ladieswear,1,20,0.05,0.5894806241301004,0.08482042997390332,0.08482042997390332,False
5,department_name,Loungewear,6,20,0.3,0.009596366566551901,31.261832061068702,31.261832061068702,True
5,department_name,Suit jacket,2,20,0.1,0.0053475935828877,18.700000000000003,18.700000000000003,True
5,product_type_name,Cardigan,3,20,0.15,0.014064903670060802,10.66484375,10.66484375,True
5,department_name,Knitwear,8,20,0.4,0.039557541572046,10.111851851851853,10.111851851851853,False
5,section_name,"Womens Nightwear, Socks & Tigh",6,20,0.3,0.034869240348692404,8.603571428571428,8.603571428571428,False
5,product_type_name,Unknown,1,20,0.05,0.006080140649036701,8.223493975903615,8.223493975903615,False
5,product_group_name,Unknown,1,20,0.05,0.006080140649036701,8.223493975903615,8.223493975903615,False
5,garment_group_name,Dressed,2,20,0.1,0.013112592484067102,7.626256983240224,7.626256983240224,False
5,product_type_name,Blazer,2,20,0.1,0.014211413083290601,7.036597938144331,7.036597938144331,False
5,department_name,Trousers,2,20,0.1,0.0164823089883525,6.067111111111111,6.067111111111111,False
5,garment_group_name,Knitwear,8,20,0.4,0.06695480184601861,5.97417943107221,5.97417943107221,False
5,colour_group_name,Light Purple,1,20,0.05,0.008717310087173101,5.735714285714286,5.735714285714286,False
5,product_type_name,Sweater,7,20,0.35,0.0791883378507069,4.419842738205365,4.419842738205365,False
5,section_name,Womens Everyday Collection,10,20,0.5,0.12218885063365321,4.0920263788968825,4.0920263788968825,False
5,graphical_appearance_name,Melange,5,20,0.25,0.0617537176763607,4.048339264531435,4.048339264531435,False
5,garment_group_name,"Under-, Nightwear",6,20,0.3,0.08475569555343931,3.5395851339671562,3.5395851339671562,False
5,colour_group_name,Light Orange,1,20,0.05,0.014724196029594901,3.395771144278607,3.395771144278607,False
5,perceived_colour_master_name,Lilac Purple,1,20,0.05,0.014724196029594901,3.395771144278607,3.395771144278607,False
5,colour_group_name,Grey,2,20,0.1,0.031059995604717602,3.2195754716981133,3.2195754716981133,False
5,colour_group_name,Light Beige,3,20,0.15,0.0478353234195297,3.135758039816233,3.135758039816233,False
5,product_type_name,Bra,2,20,0.1,0.0326715991502454,3.0607623318385655,3.0607623318385655,False
5,product_type_name,Leggings/Tights,1,20,0.05,0.018313676653725002,2.7302,2.7302,False
5,colour_group_name,Dark Green,1,20,0.05,0.018533440773569703,2.6978260869565216,2.6978260869565216,False
5,perceived_colour_master_name,Mole,1,20,0.05,0.021097355505091203,2.3699652777777778,2.3699652777777778,False
5,colour_group_name,Beige,2,20,0.1,0.04585744634092741,2.1806709265175717,2.1806709265175717,False
5,perceived_colour_master_name,Grey,3,20,0.15,0.07113032012306791,2.10880535530381,2.10880535530381,False
5,perceived_colour_master_name,Orange,1,20,0.05,0.0273972602739726,1.8250000000000002,1.8250000000000002,False
5,garment_group_name,Trousers,3,20,0.15,0.0825580543549923,1.8169032830523513,1.8169032830523513,False
5,perceived_colour_master_name,Green,1,20,0.05,0.027910043220276903,1.7914698162729659,1.7914698162729659,False
5,perceived_colour_master_name,Beige,3,20,0.15,0.08482895026005421,1.768264248704663,1.768264248704663,False
5,colour_group_name,Dark Grey,1,20,0.05,0.029375137352574902,1.70211970074813,1.70211970074813,False
5,product_group_name,Garment Upper body,13,20,0.65,0.38905574683173394,1.6707117303709282,1.6707117303709282,False
5,graphical_appearance_name,Stripe,1,20,0.05,0.030034429712109,1.6647560975609759,1.6647560975609759,False
5,index_group_name,Ladieswear,18,20,0.9,0.5894806241301004,1.5267677395302597,1.5267677395302597,False
5,colour_group_name,Blue,1,20,0.05,0.033330891509779505,1.5001098901098902,1.5001098901098902,False
5,product_group_name,Underwear,2,20,0.1,0.06768734891216761,1.4773809523809522,1.4773809523809522,False
5,section_name,Womens Casual,1,20,0.05,0.039557541572046,1.2639814814814816,1.2639814814814816,False
5,colour_group_name,Black,7,20,0.35,0.28027250750860744,1.2487846314688968,1.2487846314688968,False
5,perceived_colour_master_name,Black,7,20,0.35,0.28173760164090544,1.242290691627665,1.242290691627665,False
5,graphical_appearance_name,Solid,14,20,0.7,0.5812760969892315,1.204247006931317,1.204247006931317,False
5,department_name,Blouse,1,20,0.05,0.043293531609405904,1.154906937394247,1.154906937394247,False
5,product_type_name,Trousers,3,20,0.15,0.1310526701340561,1.1445779765231974,1.1445779765231974,False
5,department_name,Trouser,1,20,0.05,0.0446121163284741,1.1207717569786537,1.1207717569786537,False
5,product_type_name,Top,1,20,0.05,0.050692256977510806,0.9863439306358381,0.9863439306358381,False
5,product_group_name,Garment Lower body,4,20,0.2,0.2052596879349498,0.9743754461099216,0.9743754461099216,False
5,section_name,Divided Collection,2,20,0.1,0.10409493809977291,0.9606615059817031,0.9606615059817031,False
5,section_name,Womens Tailoring,1,20,0.05,0.06343857592850341,0.7881639722863741,0.7881639722863741,False
5,perceived_colour_master_name,White,2,20,0.1,0.12797597245623032,0.7813966800228964,0.7813966800228964,False
5,garment_group_name,Blouses,1,20,0.05,0.0860742802725075,0.5808936170212766,0.5808936170212766,False
5,colour_group_name,White,1,20,0.05,0.0960369203721339,0.5206331045003815,0.5206331045003815,False
5,index_group_name,Divided,2,20,0.1,0.2062119991209435,0.4849378330373002,0.4849378330373002,False
5,perceived_colour_master_name,Blue,1,20,0.05,0.11933191707567212,0.41899938612645793,0.41899938612645793,False
6,department_name,Loungewear,6,20,0.3,0.009596366566551901,31.261832061068702,31.261832061068702,True
6,department_name,Suit jacket,2,20,0.1,0.0053475935828877,18.700000000000003,18.700000000000003,True
6,product_type_name,Cardigan,3,20,0.15,0.014064903670060802,10.66484375,10.66484375,True
6,department_name,Knitwear,8,20,0.4,0.039557541572046,10.111851851851853,10.111851851851853,False
6,section_name,"Womens Nightwear, Socks & Tigh",6,20,0.3,0.034869240348692404,8.603571428571428,8.603571428571428,False
6,product_type_name,Unknown,1,20,0.05,0.006080140649036701,8.223493975903615,8.223493975903615,False
6,product_group_name,Unknown,1,20,0.05,0.006080140649036701,8.223493975903615,8.223493975903615,False
6,garment_group_name,Dressed,2,20,0.1,0.013112592484067102,7.626256983240224,7.626256983240224,False
6,product_type_name,Blazer,2,20,0.1,0.014211413083290601,7.036597938144331,7.036597938144331,False
